CASE_ID,EVENT_ID,ACTIVITY,START_TIMESTAMP,END_TIMESTAMP,RECURSO,AGENTE
83aa91896f2c0282,1333,SOLUTION DELIVERY,2025-07-01 04:24:31.244604,2025-07-01 04:25:14.228527,cartoes_credito_outros_produtos,ai
83aa91896f2c0282,1334,CANCELLATION REQUEST,2025-07-01 04:25:14.228527,2025-07-01 04:29:54.415927,,human
83aa91896f2c0282,1335,SOLUTION DELIVERY,2025-07-01 04:29:54.415927,2025-07-01 04:30:32.899076,cartoes_credito_outros_produtos,ai
83aa91896f2c0282,1336,FINALIZATION WITH COMPLAINT,2025-07-01 04:30:32.899076,2025-07-01 04:34:48.942152,,human
83aa91896f2c0282,1337,END-DIALOGUE-SYSTEM,2025-07-01 04:34:48.942152,2025-07-01 04:34:48.942152,,syst
83f888e7e79e277e,1338,START-DIALOGUE-SYTEM,2025-07-22 16:37:48.168229,2025-07-22 16:37:48.168229,,syst
83f888e7e79e277e,1339,CHATBOT INITIAL GREETING,2025-07-22 16:37:48.168229,2025-07-22 16:37:49.168229,,ai
83f888e7e79e277e,1340,INTENT EXPANSION,2025-07-22 16:37:49.168229,2025-07-22 16:39:16.010651,,human
83f888e7e79e277e,1341,PROACTIVE CLARIFICATION,2025-07-22 16:39:16.010651,2025-07-22 16:40:02.132396,cartoes_credito_outros_produtos,ai
83f888e7e79e277e,1342,RESPONSE WITH DISSATISFACTION,2025-07-22 16:40:02.132396,2025-07-22 16:41:31.402441,,human
83f888e7e79e277e,1343,PROACTIVE CLARIFICATION,2025-07-22 16:41:31.402441,2025-07-22 16:42:05.253304,cartoes_credito_outros_produtos,ai
83f888e7e79e277e,1344,FINALIZATION WITH COMPLAINT,2025-07-22 16:42:05.253304,2025-07-22 16:43:27.285948,,human
83f888e7e79e277e,1345,END-DIALOGUE-SYSTEM,2025-07-22 16:43:27.285948,2025-07-22 16:43:27.285948,,syst
8583259cd6f27cbe,1346,START-DIALOGUE-SYTEM,2025-07-11 14:42:10.432918,2025-07-11 14:42:10.432918,,syst
8583259cd6f27cbe,1347,CHATBOT INITIAL GREETING,2025-07-11 14:42:10.432918,2025-07-11 14:42:11.432918,,ai
8583259cd6f27cbe,1348,STRESS DETECTION,2025-07-11 14:42:11.432918,2025-07-11 14:53:53.608913,,human
8583259cd6f27cbe,1349,SOLUTION DELIVERY,2025-07-11 14:53:53.608913,2025-07-11 14:54:41.933683,cartoes_credito_outros_produtos,ai
8583259cd6f27cbe,1350,SOLUTION REJECTION,2025-07-11 14:54:41.933683,2025-07-11 15:07:04.241809,,human
8583259cd6f27cbe,1351,SOLUTION DELIVERY,2025-07-11 15:07:04.241809,2025-07-11 15:07:49.484686,cartoes_credito_outros_produtos,ai
8583259cd6f27cbe,1352,STRESS DETECTION,2025-07-11 15:07:49.484686,2025-07-11 15:19:24.311469,,human
8583259cd6f27cbe,1353,SOLUTION DELIVERY,2025-07-11 15:19:24.311469,2025-07-11 15:20:18.708430,cartoes_credito_outros_produtos,ai
8583259cd6f27cbe,1354,SPONTANEOUS THANK,2025-07-11 15:20:18.708430,2025-07-11 15:30:30.870925,,human
8583259cd6f27cbe,1355,END-DIALOGUE-SYSTEM,2025-07-11 15:30:30.870925,2025-07-11 15:30:30.870925,,syst
8703e61e17debab6,1356,START-DIALOGUE-SYTEM,2025-07-10 19:36:53.356838,2025-07-10 19:36:53.356838,,syst
8703e61e17debab6,1357,CHATBOT INITIAL GREETING,2025-07-10 19:36:53.356838,2025-07-10 19:36:54.356838,,ai
8703e61e17debab6,1358,CANCELLATION REQUEST,2025-07-10 19:36:54.356838,2025-07-10 19:41:05.666627,,human
8703e61e17debab6,1359,SOLUTION DELIVERY,2025-07-10 19:41:05.666627,2025-07-10 19:41:56.321352,cartoes_credito_outros_produtos,ai
8703e61e17debab6,1360,SOLUTION REJECTION,2025-07-10 19:41:56.321352,2025-07-10 19:46:29.302625,,human
8703e61e17debab6,1361,SOLUTION DELIVERY,2025-07-10 19:46:29.302625,2025-07-10 19:47:06.934018,cartoes_credito_outros_produtos,ai
8703e61e17debab6,1362,DIRECT HUMAN REQUEST,2025-07-10 19:47:06.934018,2025-07-10 19:51:14.128479,,human
8703e61e17debab6,1363,END-DIALOGUE-SYSTEM,2025-07-10 19:51:14.128479,2025-07-10 19:51:14.128479,,syst
87e0cc36a267b869,1364,START-DIALOGUE-SYTEM,2025-07-21 02:24:24.716328,2025-07-21 02:24:24.716328,,syst
87e0cc36a267b869,1365,CHATBOT INITIAL GREETING,2025-07-21 02:24:24.716328,2025-07-21 02:24:25.716328,,ai
87e0cc36a267b869,1366,INTENT CLARIFICATION,2025-07-21 02:24:25.716328,2025-07-21 02:33:18.536476,,human
87e0cc36a267b869,1367,PROACTIVE CLARIFICATION,2025-07-21 02:33:18.536476,2025-07-21 02:33:53.133348,cartoes_credito_outros_produtos,ai
87e0cc36a267b869,1368,SPONTANEOUS THANK,2025-07-21 02:33:53.133348,2025-07-21 02:44:57.092947,,human
87e0cc36a267b869,1369,SOLUTION DELIVERY,2025-07-21 02:44:57.092947,2025-07-21 02:45:28.627050,cartoes_credito_outros_produtos,ai
87e0cc36a267b869,1370,RESPONSE DOUBT,2025-07-21 02:45:28.627050,2025-07-21 02:57:24.860405,,human
87e0cc36a267b869,1371,DATA RESPONSE,2025-07-21 02:57:24.860405,2025-07-21 02:58:00.175656,cartoes_credito_outros_produtos,ai
87e0cc36a267b869,1372,SPONTANEOUS THANK,2025-07-21 02:58:00.175656,2025-07-21 03:08:41.876102,,human
87e0cc36a267b869,1373,END-DIALOGUE-SYSTEM,2025-07-21 03:08:41.876102,2025-07-21 03:08:41.876102,,syst
886957cad2baf86d,1374,START-DIALOGUE-SYTEM,2025-07-11 09:07:55.236176,2025-07-11 09:07:55.236176,,syst
886957cad2baf86d,1375,CHATBOT INITIAL GREETING,2025-07-11 09:07:55.236176,2025-07-11 09:07:56.236176,,ai
886957cad2baf86d,1376,INTENT EXPANSION,2025-07-11 09:07:56.236176,2025-07-11 09:08:39.570892,,human
886957cad2baf86d,1377,DATA RESPONSE,2025-07-11 09:08:39.570892,2025-07-11 09:09:12.418317,cartoes_credito_outros_produtos,ai
886957cad2baf86d,1378,INTENT EXPANSION,2025-07-11 09:09:12.418317,2025-07-11 09:10:26.548788,,human
886957cad2baf86d,1379,DATA RESPONSE,2025-07-11 09:10:26.548788,2025-07-11 09:10:54.959022,cartoes_credito_outros_produtos,ai
886957cad2baf86d,1380,FINALIZATION WITH COMPLAINT,2025-07-11 09:10:54.959022,2025-07-11 09:11:49.362750,,human
886957cad2baf86d,1381,INTERNAL FORWARDING,2025-07-11 09:11:49.362750,2025-07-11 09:12:20.159178,cartoes_credito_outros_produtos,ai
886957cad2baf86d,1382,FINALIZATION WITH COMPLAINT,2025-07-11 09:12:20.159178,2025-07-11 09:13:08.606777,,human
886957cad2baf86d,1383,RESPONSE WITHOUT SOLUTION,2025-07-11 09:13:08.606777,2025-07-11 09:13:43.780150,cartoes_credito_outros_produtos,ai
886957cad2baf86d,1384,FINALIZATION WITH COMPLAINT,2025-07-11 09:13:43.780150,2025-07-11 09:14:23.111914,,human
886957cad2baf86d,1385,END-DIALOGUE-SYSTEM,2025-07-11 09:14:23.111914,2025-07-11 09:14:23.111914,,syst
8944ca8db46751fa,1386,START-DIALOGUE-SYTEM,2025-07-20 17:27:38.467104,2025-07-20 17:27:38.467104,,syst
8944ca8db46751fa,1387,CHATBOT INITIAL GREETING,2025-07-20 17:27:38.467104,2025-07-20 17:27:39.467104,,ai
8944ca8db46751fa,1388,CANCELLATION REQUEST,2025-07-20 17:27:39.467104,2025-07-20 17:30:37.016879,,human
8944ca8db46751fa,1389,SOLUTION DELIVERY,2025-07-20 17:30:37.016879,2025-07-20 17:31:16.297095,cartoes_credito_outros_produtos,ai
8944ca8db46751fa,1390,CANCELLATION REQUEST,2025-07-20 17:31:16.297095,2025-07-20 17:34:24.153668,,human
8944ca8db46751fa,1391,SOLUTION DELIVERY,2025-07-20 17:34:24.153668,2025-07-20 17:35:01.567996,cartoes_credito_outros_produtos,ai
8944ca8db46751fa,1392,DIRECT HUMAN REQUEST,2025-07-20 17:35:01.567996,2025-07-20 17:38:33.818702,,human
8944ca8db46751fa,1393,DATA RESPONSE,2025-07-20 17:38:33.818702,2025-07-20 17:39:12.875600,cartoes_credito_outros_produtos,ai
8944ca8db46751fa,1394,USER FEEDBACK,2025-07-20 17:39:12.875600,2025-07-20 17:41:50.129784,,human
8944ca8db46751fa,1395,END-DIALOGUE-SYSTEM,2025-07-20 17:41:50.129784,2025-07-20 17:41:50.129784,,syst
8a850d92a9366bbf,1396,START-DIALOGUE-SYTEM,2025-07-23 11:17:37.412129,2025-07-23 11:17:37.412129,,syst
8a850d92a9366bbf,1397,CHATBOT INITIAL GREETING,2025-07-23 11:17:37.412129,2025-07-23 11:17:38.412129,,ai
8a850d92a9366bbf,1398,INTENT EXPANSION,2025-07-23 11:17:38.412129,2025-07-23 11:26:03.602236,,human
8a850d92a9366bbf,1399,DATA RESPONSE,2025-07-23 11:26:03.602236,2025-07-23 11:26:45.492320,cartoes_credito_outros_produtos,ai
8a850d92a9366bbf,1400,DIRECT HUMAN REQUEST,2025-07-23 11:26:45.492320,2025-07-23 11:38:07.132587,,human
8a850d92a9366bbf,1401,END-DIALOGUE-SYSTEM,2025-07-23 11:38:07.132587,2025-07-23 11:38:07.132587,,syst
8bdb508a13d8b356,1402,START-DIALOGUE-SYTEM,2025-07-03 10:34:14.470399,2025-07-03 10:34:14.470399,,syst
8bdb508a13d8b356,1403,CHATBOT INITIAL GREETING,2025-07-03 10:34:14.470399,2025-07-03 10:34:15.470399,,ai
8bdb508a13d8b356,1404,FRAUD REPORT,2025-07-03 10:34:15.470399,2025-07-03 10:35:39.004686,,human
8bdb508a13d8b356,1405,PROACTIVE CLARIFICATION,2025-07-03 10:35:39.004686,2025-07-03 10:36:23.934486,cartoes_credito_outros_produtos,ai
8bdb508a13d8b356,1406,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-03 10:36:23.934486,2025-07-03 10:37:40.138278,,human
8bdb508a13d8b356,1407,DATA RESPONSE,2025-07-03 10:37:40.138278,2025-07-03 10:38:12.080368,cartoes_credito_outros_produtos,ai
8bdb508a13d8b356,1408,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-03 10:38:12.080368,2025-07-03 10:39:18.305141,,human
8bdb508a13d8b356,1409,DATA RESPONSE,2025-07-03 10:39:18.305141,2025-07-03 10:39:52.900347,cartoes_credito_outros_produtos,ai
8bdb508a13d8b356,1410,FINALIZATION WITH COMPLAINT,2025-07-03 10:39:52.900347,2025-07-03 10:40:25.650344,,human
8bdb508a13d8b356,1411,END-DIALOGUE-SYSTEM,2025-07-03 10:40:25.650344,2025-07-03 10:40:25.650344,,syst
8c82b57057e13e6e,1412,START-DIALOGUE-SYTEM,2025-07-17 12:21:10.878246,2025-07-17 12:21:10.878246,,syst
8c82b57057e13e6e,1413,CHATBOT INITIAL GREETING,2025-07-17 12:21:10.878246,2025-07-17 12:21:11.878246,,ai
8c82b57057e13e6e,1414,FINALIZATION WITH COMPLAINT,2025-07-17 12:21:11.878246,2025-07-17 12:23:17.839031,,human
8c82b57057e13e6e,1415,GENERIC EVASIVE RESPONSE,2025-07-17 12:23:17.839031,2025-07-17 12:23:57.884798,cartoes_credito_outros_produtos,ai
8c82b57057e13e6e,1416,FINALIZATION WITH COMPLAINT,2025-07-17 12:23:57.884798,2025-07-17 12:26:32.560467,,human
8c82b57057e13e6e,1417,RESPONSE WITHOUT SOLUTION,2025-07-17 12:26:32.560467,2025-07-17 12:27:12.553328,cartoes_credito_outros_produtos,ai
8c82b57057e13e6e,1418,FINALIZATION WITH COMPLAINT,2025-07-17 12:27:12.553328,2025-07-17 12:29:33.118672,,human
8c82b57057e13e6e,1419,END-DIALOGUE-SYSTEM,2025-07-17 12:29:33.118672,2025-07-17 12:29:33.118672,,syst
8d0e35c60827bce4,1420,START-DIALOGUE-SYTEM,2025-07-10 13:46:06.956295,2025-07-10 13:46:06.956295,,syst
8d0e35c60827bce4,1421,CHATBOT INITIAL GREETING,2025-07-10 13:46:06.956295,2025-07-10 13:46:07.956295,,ai
8d0e35c60827bce4,1422,INTENT CLARIFICATION,2025-07-10 13:46:07.956295,2025-07-10 13:46:31.880240,,human
8d0e35c60827bce4,1423,SOLUTION DELIVERY,2025-07-10 13:46:31.880240,2025-07-10 13:46:57.126094,cartoes_credito_outros_produtos,ai
8d0e35c60827bce4,1424,SPONTANEOUS THANK,2025-07-10 13:46:57.126094,2025-07-10 13:47:23.225963,,human
8d0e35c60827bce4,1425,END-DIALOGUE-SYSTEM,2025-07-10 13:47:23.225963,2025-07-10 13:47:23.225963,,syst
8ee2891dacf1889f,1426,START-DIALOGUE-SYTEM,2025-06-30 11:31:22.248817,2025-06-30 11:31:22.248817,,syst
8ee2891dacf1889f,1427,CHATBOT INITIAL GREETING,2025-06-30 11:31:22.248817,2025-06-30 11:31:23.248817,,ai
8ee2891dacf1889f,1428,FINALIZATION WITH COMPLAINT,2025-06-30 11:31:23.248817,2025-06-30 11:32:49.028561,,human
8ee2891dacf1889f,1429,PROACTIVE CLARIFICATION,2025-06-30 11:32:49.028561,2025-06-30 11:33:35.927925,"cartoes_credito_outros_produtos, fidelidade_varejo",ai
8ee2891dacf1889f,1430,FINALIZATION WITH COMPLAINT,2025-06-30 11:33:35.927925,2025-06-30 11:35:35.740467,,human
8ee2891dacf1889f,1431,END-DIALOGUE-SYSTEM,2025-06-30 11:35:35.740467,2025-06-30 11:35:35.740467,,syst
8fc9f226db2e4cbe,1432,START-DIALOGUE-SYTEM,2025-06-29 00:33:42.602145,2025-06-29 00:33:42.602145,,syst
8fc9f226db2e4cbe,1433,CHATBOT INITIAL GREETING,2025-06-29 00:33:42.602145,2025-06-29 00:33:43.602145,,ai
8fc9f226db2e4cbe,1434,INTENT CLARIFICATION,2025-06-29 00:33:43.602145,2025-06-29 00:37:23.584065,,human
8fc9f226db2e4cbe,1435,PROACTIVE CLARIFICATION,2025-06-29 00:37:23.584065,2025-06-29 00:38:06.392851,"cartoes_credito_outros_produtos, fidelidade_aereos",ai
8fc9f226db2e4cbe,1436,SOLUTION REJECTION,2025-06-29 00:38:06.392851,2025-06-29 00:42:32.962117,,human
8fc9f226db2e4cbe,1437,SOLUTION DELIVERY,2025-06-29 00:42:32.962117,2025-06-29 00:43:18.508707,"cartoes_credito_outros_produtos, fidelidade_aereos, fidelidade_varejo",ai
8fc9f226db2e4cbe,1438,ALTERNATIVE CHANNEL REQUEST,2025-06-29 00:43:18.508707,2025-06-29 00:47:25.349106,,human
8fc9f226db2e4cbe,1439,END-DIALOGUE-SYSTEM,2025-06-29 00:47:25.349106,2025-06-29 00:47:25.349106,,syst
903222c84bf8ba45,1440,START-DIALOGUE-SYTEM,2025-07-10 14:00:22.160210,2025-07-10 14:00:22.160210,,syst
903222c84bf8ba45,1441,CHATBOT INITIAL GREETING,2025-07-10 14:00:22.160210,2025-07-10 14:00:23.160210,,ai
903222c84bf8ba45,1442,INTENT CLARIFICATION,2025-07-10 14:00:23.160210,2025-07-10 14:02:05.217949,,human
903222c84bf8ba45,1443,PROACTIVE CLARIFICATION,2025-07-10 14:02:05.217949,2025-07-10 14:02:41.790705,cartoes_credito_outros_produtos,ai
903222c84bf8ba45,1444,RESPONSE DOUBT,2025-07-10 14:02:41.790705,2025-07-10 14:05:03.179468,,human
903222c84bf8ba45,1445,PROACTIVE CLARIFICATION,2025-07-10 14:05:03.179468,2025-07-10 14:05:37.151651,cartoes_credito_outros_produtos,ai
903222c84bf8ba45,1446,ALTERNATIVE CHANNEL REQUEST,2025-07-10 14:05:37.151651,2025-07-10 14:07:54.482052,,human
903222c84bf8ba45,1447,SOLUTION DELIVERY,2025-07-10 14:07:54.482052,2025-07-10 14:08:34.074448,cartoes_credito_outros_produtos,ai
903222c84bf8ba45,1448,SPONTANEOUS THANK,2025-07-10 14:08:34.074448,2025-07-10 14:09:38.276597,,human
903222c84bf8ba45,1449,END-DIALOGUE-SYSTEM,2025-07-10 14:09:38.276597,2025-07-10 14:09:38.276597,,syst
91955526586a052e,1450,START-DIALOGUE-SYTEM,2025-06-29 03:09:23.062951,2025-06-29 03:09:23.062951,,syst
91955526586a052e,1451,CHATBOT INITIAL GREETING,2025-06-29 03:09:23.062951,2025-06-29 03:09:24.062951,,ai
91955526586a052e,1452,INTENT EXPANSION,2025-06-29 03:09:24.062951,2025-06-29 03:14:39.461938,,human
91955526586a052e,1453,PROACTIVE CLARIFICATION,2025-06-29 03:14:39.461938,2025-06-29 03:15:27.866465,cartoes_credito_outros_produtos,ai
91955526586a052e,1454,RESPONSE DOUBT,2025-06-29 03:15:27.866465,2025-06-29 03:22:06.083194,,human
91955526586a052e,1455,SOLUTION DELIVERY,2025-06-29 03:22:06.083194,2025-06-29 03:22:48.866066,cartoes_credito_outros_produtos,ai
91955526586a052e,1456,USER CONFIRMATION,2025-06-29 03:22:48.866066,2025-06-29 03:27:00.146664,,human
91955526586a052e,1457,SOLUTION DELIVERY,2025-06-29 03:27:00.146664,2025-06-29 03:27:52.142195,cartoes_credito_outros_produtos,ai
91955526586a052e,1458,SPONTANEOUS THANK,2025-06-29 03:27:52.142195,2025-06-29 03:32:23.065150,,human
91955526586a052e,1459,END-DIALOGUE-SYSTEM,2025-06-29 03:32:23.065150,2025-06-29 03:32:23.065150,,syst
92a6c7903c5c2b3a,1460,START-DIALOGUE-SYTEM,2025-07-11 22:23:24.745154,2025-07-11 22:23:24.745154,,syst
92a6c7903c5c2b3a,1461,CHATBOT INITIAL GREETING,2025-07-11 22:23:24.745154,2025-07-11 22:23:25.745154,,ai
92a6c7903c5c2b3a,1462,FRAUD REPORT,2025-07-11 22:23:25.745154,2025-07-11 22:24:51.209167,,human
92a6c7903c5c2b3a,1463,SOLUTION DELIVERY,2025-07-11 22:24:51.209167,2025-07-11 22:25:34.454514,cartoes_credito_outros_produtos,ai
92a6c7903c5c2b3a,1464,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-11 22:25:34.454514,2025-07-11 22:26:54.108344,,human
92a6c7903c5c2b3a,1465,DATA RESPONSE,2025-07-11 22:26:54.108344,2025-07-11 22:27:27.808895,cartoes_credito_outros_produtos,ai
92a6c7903c5c2b3a,1466,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-11 22:27:27.808895,2025-07-11 22:29:02.052639,,human
92a6c7903c5c2b3a,1467,END-DIALOGUE-SYSTEM,2025-07-11 22:29:02.052639,2025-07-11 22:29:02.052639,,syst
93b1ccf640b2ad7f,1468,START-DIALOGUE-SYTEM,2025-07-11 02:20:30.179804,2025-07-11 02:20:30.179804,,syst
93b1ccf640b2ad7f,1469,CHATBOT INITIAL GREETING,2025-07-11 02:20:30.179804,2025-07-11 02:20:31.179804,,ai
93b1ccf640b2ad7f,1470,FRAUD REPORT,2025-07-11 02:20:31.179804,2025-07-11 02:22:53.406291,,human
93b1ccf640b2ad7f,1471,SOLUTION DELIVERY,2025-07-11 02:22:53.406291,2025-07-11 02:23:35.253800,cartoes_credito_outros_produtos,ai
93b1ccf640b2ad7f,1472,FRAUD REPORT,2025-07-11 02:23:35.253800,2025-07-11 02:26:15.086363,,human
93b1ccf640b2ad7f,1473,PROCESS EXECUTION ERROR,2025-07-11 02:26:15.086363,2025-07-11 02:26:37.538109,cartoes_credito_outros_produtos,ai
93b1ccf640b2ad7f,1474,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-11 02:26:37.538109,2025-07-11 02:28:54.653506,,human
93b1ccf640b2ad7f,1475,SOLUTION DELIVERY,2025-07-11 02:28:54.653506,2025-07-11 02:29:56.720497,cartoes_credito_outros_produtos,ai
93b1ccf640b2ad7f,1476,FRAUD REPORT,2025-07-11 02:29:56.720497,2025-07-11 02:32:11.926449,,human
93b1ccf640b2ad7f,1477,PROACTIVE CLARIFICATION,2025-07-11 02:32:11.926449,2025-07-11 02:32:56.004097,cartoes_credito_outros_produtos,ai
93b1ccf640b2ad7f,1478,INTENT CLARIFICATION,2025-07-11 02:32:56.004097,2025-07-11 02:34:47.657053,,human
93b1ccf640b2ad7f,1479,END-DIALOGUE-SYSTEM,2025-07-11 02:34:47.657053,2025-07-11 02:34:47.657053,,syst
940a947920c64281,1480,START-DIALOGUE-SYTEM,2025-06-26 22:29:57.824923,2025-06-26 22:29:57.824923,,syst
940a947920c64281,1481,CHATBOT INITIAL GREETING,2025-06-26 22:29:57.824923,2025-06-26 22:29:58.824923,,ai
940a947920c64281,1482,INTENT CLARIFICATION,2025-06-26 22:29:58.824923,2025-06-26 22:31:41.387137,,human
940a947920c64281,1483,SOLUTION DELIVERY,2025-06-26 22:31:41.387137,2025-06-26 22:32:38.013381,cartoes_credito_outros_produtos,ai
940a947920c64281,1484,SPONTANEOUS THANK,2025-06-26 22:32:38.013381,2025-06-26 22:34:11.986073,,human
940a947920c64281,1485,END-DIALOGUE-SYSTEM,2025-06-26 22:34:11.986073,2025-06-26 22:34:11.986073,,syst
9455f82ca8359de2,1486,START-DIALOGUE-SYTEM,2025-07-22 21:49:12.010439,2025-07-22 21:49:12.010439,,syst
9455f82ca8359de2,1487,CHATBOT INITIAL GREETING,2025-07-22 21:49:12.010439,2025-07-22 21:49:13.010439,,ai
9455f82ca8359de2,1488,INTENT EXPANSION,2025-07-22 21:49:13.010439,2025-07-22 21:51:07.316030,,human
9455f82ca8359de2,1489,PROACTIVE CLARIFICATION,2025-07-22 21:51:07.316030,2025-07-22 21:51:52.437766,cartoes_credito_outros_produtos,ai
9455f82ca8359de2,1490,INTENT EXPANSION,2025-07-22 21:51:52.437766,2025-07-22 21:54:13.337406,,human
9455f82ca8359de2,1491,PROCESS EXECUTION ERROR,2025-07-22 21:54:13.337406,2025-07-22 21:55:04.310086,cartoes_credito_outros_produtos,ai
9455f82ca8359de2,1492,INTENT EXPANSION,2025-07-22 21:55:04.310086,2025-07-22 21:57:16.424608,,human
9455f82ca8359de2,1493,SOLUTION DELIVERY,2025-07-22 21:57:16.424608,2025-07-22 21:58:00.179939,cartoes_credito_outros_produtos,ai
9455f82ca8359de2,1494,CANCELLATION REQUEST,2025-07-22 21:58:00.179939,2025-07-22 21:59:46.419053,,human
9455f82ca8359de2,1495,END-DIALOGUE-SYSTEM,2025-07-22 21:59:46.419053,2025-07-22 21:59:46.419053,,syst
970cc3b168f18f84,1496,START-DIALOGUE-SYTEM,2025-07-21 15:16:12.855606,2025-07-21 15:16:12.855606,,syst
970cc3b168f18f84,1497,CHATBOT INITIAL GREETING,2025-07-21 15:16:12.855606,2025-07-21 15:16:13.855606,,ai
970cc3b168f18f84,1498,INTENT CLARIFICATION,2025-07-21 15:16:13.855606,2025-07-21 15:18:14.687989,,human
970cc3b168f18f84,1499,RESPONSE WITHOUT SOLUTION,2025-07-21 15:18:14.687989,2025-07-21 15:18:53.183430,cartoes_credito_outros_produtos,ai
970cc3b168f18f84,1500,USER FEEDBACK,2025-07-21 15:18:53.183430,2025-07-21 15:20:35.322650,,human
970cc3b168f18f84,1501,END-DIALOGUE-SYSTEM,2025-07-21 15:20:35.322650,2025-07-21 15:20:35.322650,,syst
974aea6c4a80d42b,1502,START-DIALOGUE-SYTEM,2025-07-11 21:19:14.425246,2025-07-11 21:19:14.425246,,syst
974aea6c4a80d42b,1503,CHATBOT INITIAL GREETING,2025-07-11 21:19:14.425246,2025-07-11 21:19:15.425246,,ai
974aea6c4a80d42b,1504,FINALIZATION WITH COMPLAINT,2025-07-11 21:19:15.425246,2025-07-11 21:21:52.092385,,human
974aea6c4a80d42b,1505,PROACTIVE CLARIFICATION,2025-07-11 21:21:52.092385,2025-07-11 21:22:39.707977,"cartoes_credito_outros_produtos, fidelidade_varejo",ai
974aea6c4a80d42b,1506,FINALIZATION WITH COMPLAINT,2025-07-11 21:22:39.707977,2025-07-11 21:25:20.919715,,human
974aea6c4a80d42b,1507,END-DIALOGUE-SYSTEM,2025-07-11 21:25:20.919715,2025-07-11 21:25:20.919715,,syst
97806dcf09322775,1508,START-DIALOGUE-SYTEM,2025-07-14 15:52:18.272402,2025-07-14 15:52:18.272402,,syst
97806dcf09322775,1509,CHATBOT INITIAL GREETING,2025-07-14 15:52:18.272402,2025-07-14 15:52:19.272402,,ai
97806dcf09322775,1510,FRAUD REPORT,2025-07-14 15:52:19.272402,2025-07-14 15:53:18.948701,,human
97806dcf09322775,1511,SOLUTION DELIVERY,2025-07-14 15:53:18.948701,2025-07-14 15:54:03.719179,cartoes_credito_outros_produtos,ai
97806dcf09322775,1512,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-14 15:54:03.719179,2025-07-14 15:54:51.591985,,human
97806dcf09322775,1513,DATA RESPONSE,2025-07-14 15:54:51.591985,2025-07-14 15:55:26.870232,cartoes_credito_outros_produtos,ai
97806dcf09322775,1514,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-14 15:55:26.870232,2025-07-14 15:56:19.362744,,human
97806dcf09322775,1515,END-DIALOGUE-SYSTEM,2025-07-14 15:56:19.362744,2025-07-14 15:56:19.362744,,syst
98470d69dfe7f571,1516,START-DIALOGUE-SYTEM,2025-06-28 23:15:20.183461,2025-06-28 23:15:20.183461,,syst
98470d69dfe7f571,1517,CHATBOT INITIAL GREETING,2025-06-28 23:15:20.183461,2025-06-28 23:15:21.183461,,ai
98470d69dfe7f571,1518,STRESS DETECTION,2025-06-28 23:15:21.183461,2025-06-28 23:29:34.952877,,human
98470d69dfe7f571,1519,PROACTIVE CLARIFICATION,2025-06-28 23:29:34.952877,2025-06-28 23:30:18.353298,cartoes_credito_outros_produtos,ai
98470d69dfe7f571,1520,SOLUTION REJECTION,2025-06-28 23:30:18.353298,2025-06-28 23:46:43.908372,,human
98470d69dfe7f571,1521,DATA RESPONSE,2025-06-28 23:46:43.908372,2025-06-28 23:47:24.540702,cartoes_credito_outros_produtos,ai
98470d69dfe7f571,1522,STRESS DETECTION,2025-06-28 23:47:24.540702,2025-06-29 00:01:29.950496,,human
98470d69dfe7f571,1523,PROACTIVE CLARIFICATION,2025-06-29 00:01:29.950496,2025-06-29 00:02:12.628702,cartoes_credito_outros_produtos,ai
98470d69dfe7f571,1524,FINALIZATION WITH COMPLAINT,2025-06-29 00:02:12.628702,2025-06-29 00:16:23.101555,,human
98470d69dfe7f571,1525,END-DIALOGUE-SYSTEM,2025-06-29 00:16:23.101555,2025-06-29 00:16:23.101555,,syst
989efe0884d99936,1526,START-DIALOGUE-SYTEM,2025-07-01 17:39:14.465905,2025-07-01 17:39:14.465905,,syst
989efe0884d99936,1527,CHATBOT INITIAL GREETING,2025-07-01 17:39:14.465905,2025-07-01 17:39:15.465905,,ai
989efe0884d99936,1528,CANCELLATION REQUEST,2025-07-01 17:39:15.465905,2025-07-01 17:42:43.626857,,human
989efe0884d99936,1529,SOLUTION DELIVERY,2025-07-01 17:42:43.626857,2025-07-01 17:43:29.407007,cartoes_credito_outros_produtos,ai
989efe0884d99936,1530,CANCELLATION REQUEST,2025-07-01 17:43:29.407007,2025-07-01 17:46:19.030945,,human
989efe0884d99936,1531,SOLUTION DELIVERY,2025-07-01 17:46:19.030945,2025-07-01 17:46:50.681787,cartoes_credito_outros_produtos,ai
989efe0884d99936,1532,CANCELLATION REQUEST,2025-07-01 17:46:50.681787,2025-07-01 17:50:31.853359,,human
989efe0884d99936,1533,SOLUTION DELIVERY,2025-07-01 17:50:31.853359,2025-07-01 17:51:12.399451,cartoes_credito_outros_produtos,ai
989efe0884d99936,1534,SPONTANEOUS THANK,2025-07-01 17:51:12.399451,2025-07-01 17:54:26.693847,,human
